,Image,Accuracy,F1,Jaccard,Recall,Precision
1899,26480,0.9888648986816406,0.4662643993417444,0.3040057224606581,1.0,0.3040057224606581
1900,26491,0.997894287109375,0.0,0.0,1.0,0.0
1901,26498,1.0,1.0,0.0,1.0,1.0
1902,26500,1.0,1.0,0.0,1.0,1.0
1903,26509,1.0,1.0,0.0,1.0,1.0
1904,26513,1.0,1.0,0.0,1.0,1.0
1905,26540,1.0,1.0,0.0,1.0,1.0
1906,26548,1.0,1.0,0.0,1.0,1.0
1907,26552,1.0,1.0,0.0,1.0,1.0
1908,26558,1.0,1.0,0.0,1.0,1.0
1909,26561,1.0,1.0,0.0,1.0,1.0
1910,26562,1.0,1.0,0.0,1.0,1.0
1911,26572,1.0,1.0,0.0,1.0,1.0
1912,26587,1.0,1.0,0.0,1.0,1.0
1913,26592,1.0,1.0,0.0,1.0,1.0
1914,26603,1.0,1.0,0.0,1.0,1.0
1915,2661,0.9972190856933594,0.9802380113312911,0.9612419586368228,0.9735085074305406,0.9870611999781623
1916,26617,1.0,1.0,0.0,1.0,1.0
1917,26625,1.0,1.0,0.0,1.0,1.0
1918,26632,1.0,1.0,0.0,1.0,1.0
1919,26642,1.0,1.0,0.0,1.0,1.0
1920,26650,1.0,1.0,0.0,1.0,1.0
1921,26652,1.0,1.0,0.0,1.0,1.0
1922,26667,1.0,1.0,0.0,1.0,1.0
1923,26668,1.0,1.0,0.0,1.0,1.0
1924,26684,1.0,1.0,0.0,1.0,1.0
1925,26697,0.9980354309082031,0.0,0.0,1.0,0.0
1926,26712,0.9794845581054688,0.28975171685155837,0.16942084942084942,0.982094897045658,0.16994577846630518
1927,26723,0.9730300903320312,0.5312914346327234,0.36174054346844814,0.9985048592075754,0.3619365910938488
1928,26728,0.9730491638183594,0.6279816755305144,0.4577064783543138,0.999162198391421,0.45788220840052213
1929,26734,0.9728889465332031,0.6881937436932392,0.5246153846153846,0.9983452138492872,0.5250719689361987
1930,26740,0.9804458618164062,0.7917445356301293,0.6552790854068594,0.9994871268848087,0.6554994954591322
1931,26751,0.982879638671875,0.8545030149776307,0.7459670572253354,0.999393341927656,0.7463050002831417
1932,2676,0.9980430603027344,0.9853600068491195,0.9711424874838274,0.9836476554042505,0.9870783304745568
1933,2677,0.99798583984375,0.9848719271101942,0.970194750211685,0.9828443986961743,0.9869078380706288
1934,26772,0.9817047119140625,0.8825776123788072,0.7898334794040316,0.9983383183781988,0.7908731899956121
1935,2680,0.9977035522460938,0.9825658847379091,0.9657292496868951,0.9800115540150203,0.9851335656213704
1936,26821,0.9908523559570312,0.9506868470839845,0.9060087014463215,0.9878205128205129,0.9162438560329792
1937,26828,0.9894599914550781,0.9444701248065599,0.8947829398324448,0.9944557304892501,0.899269011443224
1938,26829,0.9894218444824219,0.9442803464142906,0.8944423296535973,0.9957621731576047,0.8978601452044326
1939,26833,0.9865264892578125,0.9306117637813839,0.8702281662196422,0.9953771800798487,0.8737595455048511
1940,2685,0.9979743957519531,0.9844094072051441,0.9692974848222029,0.9872791519434629,0.9815562972070965
1941,26852,0.9896697998046875,0.9454340291770774,0.896514827269948,0.9978732454274777,0.8982311049850678
1942,26854,0.9908943176269531,0.9513958176375965,0.9072973707716805,0.9979922252125251,0.9089565014395767
1943,26862,0.9866905212402344,0.9290319956064521,0.8674694218643166,0.9990812844518331,0.8681619463980232
1944,26863,0.9858016967773438,0.9243526685907076,0.859345476532386,0.9992090693382547,0.8599304189986386
1945,26873,0.9830970764160156,0.9058456046407853,0.8278955954323002,0.9991562368162002,0.8284748134328358
1946,2692,0.99810791015625,0.9850078587837021,0.9704586063132817,0.9882338670548277,0.9818028440588094
1947,26933,0.9900970458984375,0.7216981132075472,0.5645756457564576,1.0,0.5645756457564576
1948,26939,0.9931259155273438,0.5574656188605108,0.3864487572352741,1.0,0.3864487572352741
1949,26951,1.0,1.0,0.0,1.0,1.0
1950,26967,1.0,1.0,0.0,1.0,1.0
1951,26974,1.0,1.0,0.0,1.0,1.0
1952,26975,1.0,1.0,0.0,1.0,1.0
1953,2698,0.9979095458984375,0.9829623181196369,0.9664954756664221,0.9865817886787742,0.9793693079734836
1954,26981,1.0,1.0,0.0,1.0,1.0
1955,26985,1.0,1.0,0.0,1.0,1.0
1956,26989,1.0,1.0,0.0,1.0,1.0
1957,27005,1.0,1.0,0.0,1.0,1.0
1958,27007,1.0,1.0,0.0,1.0,1.0
1959,27008,1.0,1.0,0.0,1.0,1.0
1960,2701,0.997772216796875,0.9815224957286591,0.9637154395775085,0.986704834605598,0.9763943094548659
1961,27015,1.0,1.0,0.0,1.0,1.0
1962,27019,1.0,1.0,0.0,1.0,1.0
1963,27023,1.0,1.0,0.0,1.0,1.0
1964,27075,1.0,1.0,0.0,1.0,1.0
1965,27102,1.0,1.0,0.0,1.0,1.0
1966,27134,1.0,1.0,0.0,1.0,1.0
1967,27135,1.0,1.0,0.0,1.0,1.0
1968,27141,1.0,1.0,0.0,1.0,1.0
1969,27152,1.0,1.0,0.0,1.0,1.0
1970,27160,0.9981422424316406,0.0,0.0,1.0,0.0
1971,27165,0.994781494140625,0.0,0.0,1.0,0.0
1972,27172,0.9925422668457031,0.0,0.0,1.0,0.0
1973,27185,0.9977493286132812,0.0,0.0,1.0,0.0
1974,27193,0.9995574951171875,0.0,0.0,1.0,0.0
1975,27199,1.0,1.0,0.0,1.0,1.0
1976,27201,1.0,1.0,0.0,1.0,1.0
1977,27210,1.0,1.0,0.0,1.0,1.0
1978,2722,0.99761962890625,0.9765501691093574,0.9541749283983256,0.9959374520925954,0.9579032733706871
1979,27230,1.0,1.0,0.0,1.0,1.0
1980,27252,1.0,1.0,0.0,1.0,1.0
1981,2726,0.9976005554199219,0.975207914548106,0.9516153846153846,0.9991116136326926,0.9524212795442297
1982,27268,1.0,1.0,0.0,1.0,1.0
1983,27275,0.9990615844726562,0.0,0.0,1.0,0.0
1984,2728,0.9975128173828125,0.9736459175424413,0.9486452425960933,0.9990875155537121,0.9494678754434371
1985,2730,0.997528076171875,0.9731053374284053,0.9476194325438526,0.9986370218928359,0.948846620801295
1986,27306,0.9573326110839844,0.0,0.0,1.0,0.0
1987,27309,0.9525375366210938,0.0,0.0,1.0,0.0
1988,27314,0.9538078308105469,0.0,0.0,1.0,0.0
1989,27324,0.9460983276367188,0.0,0.0,1.0,0.0
1990,27328,0.948486328125,0.0,0.0,1.0,0.0
1991,2733,0.9974365234375,0.97084345713294,0.9433389544688027,1.0,0.9433389544688027
1992,27340,0.9562187194824219,0.0,0.0,1.0,0.0
1993,27350,0.960205078125,0.0,0.0,1.0,0.0
1994,27356,0.9719657897949219,0.0,0.0,1.0,0.0
1995,27361,0.9778594970703125,0.0,0.0,1.0,0.0
1996,27374,0.9703521728515625,0.0,0.0,1.0,0.0
1997,27378,0.9833335876464844,0.0,0.0,1.0,0.0
1998,27383,0.9884033203125,0.0,0.0,1.0,0.0
1999,27397,0.9968452453613281,0.0,0.0,1.0,0.0
2000,27401,0.9951972961425781,0.0,0.0,1.0,0.0
2001,27403,0.9948081970214844,0.0,0.0,1.0,0.0
2002,27410,0.9946136474609375,0.0,0.0,1.0,0.0
2003,27419,0.9960899353027344,0.0,0.0,1.0,0.0
2004,27444,0.9941558837890625,0.0,0.0,0.0,0.0
2005,27449,0.9927024841308594,0.1155802126675913,0.061334641805691856,0.06624271330153683,0.4528985507246377
2006,27456,0.9876213073730469,0.5076619632832651,0.34017893452623016,0.510527921879768,0.5048280024140012
2007,27467,0.9885444641113281,0.7060781051189194,0.5456883509833585,0.5923797011003449,0.8737887596899225
2008,27476,0.9892501831054688,0.8338639311401957,0.7150657229524773,0.7741652983032293,0.9035390315574294
2009,27485,0.9935188293457031,0.9309770465163518,0.87086721897089,0.9155413503795445,0.9469421487603306
2010,27499,0.9965553283691406,0.9739791948822869,0.9492782115373813,0.9888823873610298,0.9595185374439335
2011,27502,0.9970321655273438,0.9785402990014895,0.9579822855908403,0.9902858418937025,0.9670701123105441
2012,27508,0.9974708557128906,0.982786821403536,0.966156202143951,0.99302203567681,0.9727604461119391
2013,27514,0.997772216796875,0.985461787403535,0.9713402365411984,0.9948730836893692,0.9762268803945746
2014,27516,0.9975852966308594,0.9844299594145861,0.969337337725247,0.994829729057917,0.9742453748782862
2015,27517,0.9975166320800781,0.9840733944954129,0.9686461494003756,0.9951016773044382,0.9732868757259001
2016,27522,0.997802734375,0.9862457614976838,0.9728647477269515,0.9971029887499396,0.9756224311428167
2017,27546,0.9976234436035156,0.9861083238566682,0.9725973169122498,0.9987353206865403,0.9737966265909191
2018,27548,0.9976768493652344,0.9864404515396432,0.9732437063397917,0.9989627959413754,0.9742281643064473
2019,2755,0.9959869384765625,0.920639710319855,0.8529493989376572,1.0,0.8529493989376572
2020,27571,0.997528076171875,0.9855916751901099,0.9715926526675727,0.9999097676517031,0.971677846464115
2021,27575,0.9975776672363281,0.9858040285260782,0.9720054666490323,0.9999092970521541,0.9720911776376703
2022,27583,0.997589111328125,0.9856948845631507,0.9717932696599125,0.9994950654119807,0.9722705961152043
2023,27590,0.9974937438964844,0.9849114668258963,0.9702714932126697,0.9988820049378115,0.9713263272331945
2024,27604,0.9974937438964844,0.984146900562218,0.9687885985748218,0.9990202322049674,0.9697099381835473
2025,27612,0.997406005859375,0.982875849911861,0.9663282990839317,0.9997950714688253,0.9665197365162697
2026,27618,0.9973258972167969,0.9816439288800439,0.9639496014399589,0.9998933105729222,0.9640487579077303
2027,27630,0.9968147277832031,0.9757246271477165,0.9525999091734787,0.9998212583412774,0.9527621643104525
2028,27632,0.9966926574707031,0.9742722335974362,0.9498350980732512,1.0,0.9498350980732512
2029,27634,0.9966926574707031,0.9737201054833137,0.9487861066808435,1.0,0.9487861066808435
2030,27639,0.996551513671875,0.9709287368150245,0.9435,1.0,0.9435
2031,27651,0.9962654113769531,0.9627997112132842,0.928267878077374,1.0,0.928267878077374
2032,27656,0.9962501525878906,0.9592369894256686,0.9216670651047892,1.0,0.9216670651047892
2033,27667,0.99603271484375,0.9453379585829917,0.896342071165155,1.0,0.896342071165155
2034,27675,0.9961090087890625,0.9321357285429142,0.8728971962616823,1.0,0.8728971962616823
2035,27677,0.9960556030273438,0.9258036739380023,0.8618570474281897,1.0,0.8618570474281897
2036,27689,0.9964637756347656,0.8723667905824041,0.7736263736263737,1.0,0.7736263736263737
2037,27702,0.9993209838867188,0.5801886792452831,0.40863787375415284,1.0,0.40863787375415284
2038,27721,1.0,1.0,0.0,1.0,1.0
2039,27730,1.0,1.0,0.0,1.0,1.0
2040,27734,1.0,1.0,0.0,1.0,1.0
2041,27737,1.0,1.0,0.0,1.0,1.0
2042,27741,1.0,1.0,0.0,1.0,1.0
2043,27749,1.0,1.0,0.0,1.0,1.0
2044,27750,1.0,1.0,0.0,1.0,1.0
2045,27758,1.0,1.0,0.0,1.0,1.0
2046,27764,1.0,1.0,0.0,1.0,1.0
2047,27775,1.0,1.0,0.0,1.0,1.0
2048,27782,1.0,1.0,0.0,1.0,1.0
2049,27785,1.0,1.0,0.0,1.0,1.0
2050,27786,1.0,1.0,0.0,1.0,1.0
2051,27792,1.0,1.0,0.0,1.0,1.0
2052,27798,1.0,1.0,0.0,1.0,1.0
2053,27816,1.0,1.0,0.0,1.0,1.0
2054,27817,1.0,1.0,0.0,1.0,1.0
2055,27822,1.0,1.0,0.0,1.0,1.0
2056,27835,1.0,1.0,0.0,1.0,1.0
2057,27841,1.0,1.0,0.0,1.0,1.0
2058,27848,1.0,1.0,0.0,1.0,1.0
2059,27852,1.0,1.0,0.0,1.0,1.0
2060,27863,0.9994964599609375,0.0,0.0,1.0,0.0
2061,27865,0.9990730285644531,0.0,0.0,1.0,0.0
2062,27892,0.9811134338378906,0.0,0.0,1.0,0.0
2063,27894,0.9782829284667969,0.0,0.0,1.0,0.0
2064,27910,0.9664039611816406,0.0,0.0,1.0,0.0
2065,27922,0.9663047790527344,0.013843920955677123,0.006970207982012366,0.9393939393939394,0.006973343830840175
2066,27941,0.9856681823730469,0.6420882156806706,0.47284972639259154,1.0,0.47284972639259154
2067,27960,0.987396240234375,0.81713526676998,0.6908104061388733,0.9989174560216508,0.6913279640382094
2068,27967,0.9954376220703125,0.9356019814774931,0.8789963577498988,0.9998849119576476,0.8790852979864414
2069,27979,0.9973220825195312,0.9685173558166653,0.9389565217391305,0.998058970329975,0.94067427476261
2070,27994,0.9975204467773438,0.9757118302070099,0.9525755143732672,0.9912686963784071,0.9606357148112722
2071,28007,0.9975357055664062,0.9774645921998186,0.9559224890829694,0.9921393669003612,0.9632176005500172
2072,28015,0.9973716735839844,0.976299404905232,0.9536962365591398,0.9893335192414947,0.9636042642764989
2073,28018,0.9978828430175781,0.9807872053172708,0.9622987568779295,0.9921557641126209,0.9696762269833664
2074,28028,0.9841995239257812,0.8731160397010171,0.774805632577611,0.9978993067712345,0.776071448020476
2075,28032,0.98480224609375,0.8779860345461228,0.7825090075335736,0.9983284580025074,0.7835355854378485
2076,28035,0.9833488464355469,0.8688283198605643,0.7680782105095372,0.9989634441296386,0.7686908433478677
2077,28036,0.98333740234375,0.8692293874618287,0.7687053216838761,0.9988990573178284,0.7693571466426413
2078,28037,0.98291015625,0.8666110879533139,0.7646193453475543,0.9984220636663008,0.7655444502893214
2079,28056,0.98089599609375,0.8608425030565744,0.7556834813152503,0.9893970362800204,0.7618532362777887
2080,28063,0.9867210388183594,0.9016972127305074,0.8209914635400597,0.9904460574477325,0.827545096413021
2081,2807,0.9999465942382812,0.0,0.0,1.0,0.0
2082,28077,0.9824638366699219,0.8724720503786724,0.7737919496112587,0.9899899269705363,0.7798938650002479
2083,28078,0.9825210571289062,0.8725522919448153,0.7739181921349978,0.9900896351470774,0.7799602187966186
2084,28091,0.985076904296875,0.8848260024730612,0.7934421035957548,0.9833137023949745,0.8042710340398201
2085,28097,0.9882278442382812,0.9018572700674213,0.8212568780770345,0.9598564852423503,0.8504678502879078
2086,28105,0.9900245666503906,0.9110634969220828,0.8366543819101755,0.9565093194315504,0.8697402597402597
2087,28114,0.9921417236328125,0.9246690558034082,0.8598925389376317,0.9721645520953479,0.8815982149083048
2088,2814,1.0,1.0,0.0,1.0,1.0
2089,2816,1.0,1.0,0.0,1.0,1.0
2090,28163,0.9953346252441406,0.9367402886256659,0.8810079782058766,0.9896174863387979,0.8892271432780123
2091,28168,0.9943428039550781,0.9210288087757601,0.8536176093179351,0.997577575268197,0.8553907022749753
2092,28170,0.9938850402832031,0.91357092791287,0.8408933002481389,0.9994101686917541,0.8413108242303873
2093,2818,1.0,1.0,0.0,1.0,1.0
2094,28189,0.9966583251953125,0.9297514033680834,0.8687247115240522,0.9996551129505087,0.8689851596462299
2095,28207,0.9972114562988281,0.8436363636363636,0.7295597484276729,1.0,0.7295597484276729
2096,28209,0.99737548828125,0.8130434782608695,0.684981684981685,0.9993319973279893,0.6852954649564819
2097,28210,0.9973678588867188,0.7819216182048041,0.6419304618578101,1.0,0.6419304618578101
2098,28221,1.0,1.0,0.0,1.0,1.0
2099,28231,1.0,1.0,0.0,1.0,1.0
2100,28245,1.0,1.0,0.0,1.0,1.0
2101,28246,1.0,1.0,0.0,1.0,1.0
2102,2825,1.0,1.0,0.0,1.0,1.0
2103,28250,1.0,1.0,0.0,1.0,1.0
2104,28253,1.0,1.0,0.0,1.0,1.0
2105,28254,1.0,1.0,0.0,1.0,1.0
2106,28259,1.0,1.0,0.0,1.0,1.0
2107,2827,1.0,1.0,0.0,1.0,1.0
2108,28277,1.0,1.0,0.0,1.0,1.0
2109,28297,1.0,1.0,0.0,1.0,1.0
2110,28302,1.0,1.0,0.0,1.0,1.0
2111,28309,1.0,1.0,0.0,1.0,1.0
2112,28314,1.0,1.0,0.0,1.0,1.0
2113,28341,1.0,1.0,0.0,1.0,1.0
2114,28346,1.0,1.0,0.0,1.0,1.0
2115,28381,1.0,1.0,0.0,1.0,1.0
2116,28390,0.9973678588867188,0.2871900826446281,0.16767189384800965,1.0,0.16767189384800965
2117,28402,0.9935188293457031,0.8215898351359865,0.69720192479059,1.0,0.69720192479059
2118,28412,0.9901618957519531,0.8592633015006821,0.7532529659395331,1.0,0.7532529659395331
2119,28414,0.992401123046875,0.8974042027194067,0.8139013452914798,1.0,0.8139013452914798
2120,28423,0.991973876953125,0.9183420010867035,0.8490132759239325,0.9999154834347532,0.8490742069757428
2121,28438,0.9901161193847656,0.9259989146888298,0.8621955111158387,0.9994451294697904,0.8626084180279892
2122,28441,0.993682861328125,0.9530399274047187,0.9102925243770315,0.9993458221825751,0.9108352756246951
2123,28451,0.9955291748046875,0.9695394531656097,0.9408797417271993,0.9990893995393433,0.9416872822739436
2124,2846,1.0,1.0,0.0,1.0,1.0
2125,28474,0.9942665100097656,0.9638780071619121,0.9302746335127111,0.9501539919450367,0.9780042918454935
2126,28477,0.99395751953125,0.9625195210827694,0.9277471149021576,0.9619277336360197,0.9631120371247277
2127,28478,0.9938240051269531,0.962046088566941,0.9268678290721836,0.9708080999242997,0.9534408252404628
2128,28485,0.9913139343261719,0.9485505117834467,0.9021360725491039,0.9922942372240344,0.9085006925207756
2129,28489,0.991668701171875,0.9505031275496328,0.9056750453485359,0.9890576360720686,0.9148416368554227
2130,28513,0.9707717895507812,0.844388480441935,0.7306854130052725,0.9853533677774091,0.7387086457481966
2131,28514,0.9684028625488281,0.8333098549033023,0.7142512160623727,0.9832359785344541,0.7230565062513097
2132,28516,0.9745521545410156,0.8600499297207711,0.7544628068754831,0.9797342510276265,0.7664236305851561
2133,28522,0.9810638427734375,0.8878293487594342,0.7982851802186192,0.9669242506275533,0.8206959936499979
2134,28527,0.9792289733886719,0.8732394366197183,0.775,0.9682498709344347,0.7952088191647233
2135,28542,0.9713211059570312,0.8183882500724707,0.6926033446457047,0.9894853671359308,0.6977386003212918
2136,28547,0.9792022705078125,0.8572625405801655,0.7501832844574781,0.9911611575251241,0.7552357228526617
2137,2856,1.0,1.0,0.0,1.0,1.0
2138,28565,0.96478271484375,0.7427695736974087,0.5907982802180755,0.9991005172026085,0.5911126879240765
2139,28574,0.97869873046875,0.7963975789396923,0.6616782793093002,0.9973515981735159,0.6628429230395727
2140,28575,0.9770660400390625,0.7792789485277921,0.638375939849624,0.9969002442231825,0.639645612343298
2141,28584,0.985931396484375,0.7952021323856063,0.6600294985250738,0.9958275382475661,0.661859863190978
2142,28585,0.9835586547851562,0.7571830985915492,0.6092475067996374,0.9954080876907125,0.610964633148468
2143,28595,0.9821739196777344,0.41019815726366277,0.25801841854557,0.9878419452887538,0.2588403950302644
2144,28600,0.9846038818359375,0.07303628847037207,0.037902264600715135,1.0,0.037902264600715135
2145,28630,1.0,1.0,0.0,1.0,1.0
2146,28639,1.0,1.0,0.0,1.0,1.0
2147,28641,1.0,1.0,0.0,1.0,1.0
2148,2867,1.0,1.0,0.0,1.0,1.0
2149,28678,1.0,1.0,0.0,1.0,1.0
2150,28679,1.0,1.0,0.0,1.0,1.0
2151,2868,1.0,1.0,0.0,1.0,1.0
2152,28683,1.0,1.0,0.0,1.0,1.0
2153,28691,1.0,1.0,0.0,1.0,1.0
2154,28692,1.0,1.0,0.0,1.0,1.0
2155,28715,0.9941139221191406,0.0,0.0,1.0,0.0
2156,28735,1.0,1.0,0.0,1.0,1.0
2157,28780,0.8266220092773438,0.0,0.0,1.0,0.0
2158,28782,0.8286552429199219,0.0,0.0,1.0,0.0
2159,28803,0.8263893127441406,0.0,0.0,1.0,0.0
2160,28812,0.8240852355957031,0.0,0.0,1.0,0.0
2161,28826,0.8195037841796875,0.0,0.0,1.0,0.0
2162,28831,0.8142127990722656,0.0,0.0,1.0,0.0
2163,28832,0.8131179809570312,0.0,0.0,1.0,0.0
2164,28835,0.8130531311035156,0.0,0.0,1.0,0.0
2165,28845,0.8098602294921875,0.0,0.0,1.0,0.0
2166,28857,0.80224609375,0.0,0.0,1.0,0.0
2167,28863,0.797882080078125,0.0,0.0,1.0,0.0
2168,28865,0.7964897155761719,0.0,0.0,1.0,0.0
2169,28866,0.7959213256835938,0.0,0.0,1.0,0.0
2170,28876,0.7938079833984375,0.0,0.0,1.0,0.0
2171,28887,0.7919921875,0.0,0.0,1.0,0.0
2172,28889,0.7926445007324219,0.0,0.0,1.0,0.0
2173,28904,0.7927589416503906,0.0,0.0,1.0,0.0
2174,28918,0.7914390563964844,0.0,0.0,1.0,0.0
2175,2893,1.0,1.0,0.0,1.0,1.0
2176,28935,0.7866668701171875,0.0,0.0,1.0,0.0
2177,28940,0.7872276306152344,0.0,0.0,1.0,0.0
2178,28955,0.8086090087890625,0.0,0.0,1.0,0.0
2179,28959,0.8210029602050781,0.0,0.0,1.0,0.0
2180,28964,0.8047599792480469,0.0,0.0,1.0,0.0
2181,28971,0.8117218017578125,0.0,0.0,1.0,0.0
2182,28980,0.8051681518554688,0.0,0.0,1.0,0.0
2183,28994,0.8951568603515625,0.006937418702124583,0.0034807831762146482,0.07888249794576828,0.0036282550360935786
2184,29003,0.90673828125,0.19921388797903702,0.11062606860926189,0.7482775590551181,0.11490213859291167
2185,29025,0.9182319641113281,0.33475062847211445,0.20102132100790218,0.70487517971507,0.2194953194953195
2186,29032,0.9022750854492188,0.3224543771489024,0.19221794790944063,0.5852534562211982,0.22253048112725415
2187,29041,0.8834228515625,0.4637279331765697,0.3018527402736847,0.9061171307090934,0.31159796245637206
2188,29042,0.8809013366699219,0.4588237333379558,0.29771009537520243,0.9039065701406912,0.3074403586610607
2189,29050,0.8812980651855469,0.49545181846188774,0.32930272658691667,0.9250983953981229,0.33832322069179327
2190,29051,0.8836898803710938,0.505000324696409,0.33779293269335187,0.9270429755021756,0.3470180057564872
2191,29062,0.898956298828125,0.5646571560055224,0.393395319012504,0.9226554946825652,0.4068109695448302
2192,2911,1.0,1.0,0.0,1.0,1.0
2193,29121,0.854705810546875,0.41983244478293985,0.26568856156856696,1.0,0.26568856156856696
2194,29125,0.8462104797363281,0.38492638645205585,0.23833364821462308,1.0,0.23833364821462308
2195,29130,0.8359489440917969,0.34026233029071107,0.20500970514835012,1.0,0.20500970514835012
2196,29132,0.83245849609375,0.3216569363358354,0.19165148252443268,1.0,0.19165148252443268
2197,29134,0.8282012939453125,0.30183238768486653,0.17774004491427944,1.0,0.17774004491427944
2198,29139,0.8180122375488281,0.25472950806867356,0.14595417114214107,1.0,0.14595417114214107
2199,29141,0.813751220703125,0.23288187788706283,0.1317862541122077,1.0,0.1317862541122077
2200,29147,0.8043289184570312,0.1709390657830936,0.09345728323495105,1.0,0.09345728323495105
2201,29160,0.7903556823730469,0.00275817017184126,0.0013809895880653425,0.08085106382978724,0.0014030164854437039
2202,29165,0.7846870422363281,0.0,0.0,1.0,0.0
2203,29169,0.7788581848144531,0.0,0.0,1.0,0.0
2204,29180,0.7781753540039062,0.0,0.0,1.0,0.0
2205,29218,0.7720146179199219,0.0,0.0,1.0,0.0
2206,2923,1.0,1.0,0.0,1.0,1.0
2207,29234,0.7634201049804688,0.0,0.0,1.0,0.0
2208,29235,0.7640228271484375,0.0,0.0,1.0,0.0
2209,2925,1.0,1.0,0.0,1.0,1.0
2210,29256,0.7590141296386719,0.0,0.0,1.0,0.0
2211,29259,0.7531089782714844,0.0,0.0,1.0,0.0
2212,29263,0.7580528259277344,0.0,0.0,1.0,0.0
2213,29289,0.7586479187011719,0.0,0.0,1.0,0.0
2214,29294,0.7600250244140625,0.01193692278695734,0.006004297813171533,1.0,0.006004297813171533
2215,29309,0.7679786682128906,0.09874494347059433,0.051936715766503,0.9979035639412998,0.05194238323876037
2216,29311,0.76898193359375,0.10717971399085952,0.056624347690630114,1.0,0.056624347690630114
2217,29315,0.7727127075195312,0.12381988765036321,0.065995736142463,1.0,0.065995736142463
2218,29335,0.7801971435546875,0.2075149914727403,0.11576944325087471,0.9132066335794699,0.11705742703306593
2219,29345,0.7935028076171875,0.25425690196726736,0.14564393939393938,0.8915942028985507,0.14826954593656608
2220,29354,0.80242919921875,0.2874948411060668,0.16787969344965537,0.8816977470255675,0.17174838508193757
2221,29357,0.8021774291992188,0.2938725490196079,0.1722453670449648,0.8781023679713565,0.17646481660152738
2222,29364,0.7975387573242188,0.3010509126346564,0.17719831328289717,0.8662372110647972,0.18218333094247596
2223,29370,0.801116943359375,0.31062569418733804,0.1838702607933377,0.845218392458804,0.1902771703034132
2224,29385,0.7945671081542969,0.3214002192567951,0.19146923700567517,0.8391235688906435,0.198765605274232
2225,29415,0.7930030822753906,0.36591607558105566,0.22392734553775745,0.938725343245998,0.22724897674823652
2226,29446,0.7942962646484375,0.37844068421780624,0.23338072220642594,0.946712802768166,0.2364872651838193
2227,29459,0.7864913940429688,0.3606351382225268,0.2199846700578357,0.9439660327711996,0.22289530910220565
2228,29460,0.7853431701660156,0.3585815408815785,0.21845833333333334,0.9447414259114661,0.22128587507034328
2229,29465,0.7808647155761719,0.34973568331805166,0.2119270711865337,0.9505291656411519,0.21429066847924094
2230,2947,1.0,1.0,0.0,1.0,1.0
2231,29472,0.7793388366699219,0.34045949489766836,0.20515286843009276,0.9570512820512821,0.20705914985091187
2232,29473,0.7792205810546875,0.33931506849315063,0.2043223624515384,0.9585913312693498,0.20614181091877495
2233,2948,1.0,1.0,0.0,1.0,1.0
2234,29485,0.7952651977539062,0.31236386931454196,0.18508958396598846,0.9465755552104363,0.187043515620205
2235,29497,0.7796783447265625,0.27531431152601066,0.15963158583962636,0.9372116863147104,0.16135721849629367
2236,29505,0.7947883605957031,0.2820345135932308,0.1641677413340377,0.9445735741104953,0.16576457852873347
2237,2952,1.0,1.0,0.0,1.0,1.0
2238,29521,0.7983169555664062,0.2693679002791521,0.15564711894723393,0.9787105844547098,0.15617588616114353
2239,29529,0.7819976806640625,0.24136466215319263,0.13724542942979212,0.9940951339529798,0.13735740726750775
2240,29533,0.7795944213867188,0.23093919710360983,0.1305433915699818,0.9941553976621591,0.130643655311587
2241,29534,0.7765960693359375,0.2266941319389426,0.12783701673914338,0.9947850272337466,0.12792274562985262
2242,29538,0.769927978515625,0.21413493862872335,0.11990544149192313,0.9980566014818414,0.1199334432881351
2243,29545,0.76654052734375,0.1944400568630548,0.10768961595660922,0.9998646270475159,0.10769118611941386
2244,29555,0.7620429992675781,0.1601615617637159,0.08705197067045238,0.9993279569892473,0.08705706716625441
2245,29562,0.7498741149902344,0.12442747072255532,0.06634106054565131,1.0,0.06634106054565131
2246,29569,0.7576141357421875,0.09831412839870578,0.05169840606530953,1.0,0.05169840606530953
2247,29584,0.7537841796875,0.04271476032273374,0.021823472356935016,0.768,0.02196829852476773
2248,29586,0.7435798645019531,0.04007140307033202,0.020445338229722245,0.8175990675990676,0.020539021212431743
2249,29599,0.7420883178710938,0.009377289377289377,0.00471073163550714,0.7017543859649122,0.004720181726996489
2250,29601,0.7493476867675781,0.005870338149633105,0.0029438096538747516,0.6736111111111112,0.002948014648897534
2251,29613,0.7412796020507812,0.0,0.0,1.0,0.0
2252,29622,0.7267189025878906,0.0,0.0,1.0,0.0
2253,29635,0.7425460815429688,0.0,0.0,1.0,0.0
2254,29639,0.7374038696289062,0.0,0.0,1.0,0.0
2255,29647,0.739288330078125,0.0,0.0,1.0,0.0
2256,29654,0.7518463134765625,0.0,0.0,1.0,0.0
2257,29658,0.7477302551269531,0.0,0.0,1.0,0.0
2258,29672,0.7624473571777344,0.0,0.0,1.0,0.0
2259,29674,0.7689857482910156,0.0,0.0,1.0,0.0
2260,29680,0.7810554504394531,0.0,0.0,1.0,0.0
2261,29682,0.7770843505859375,0.0,0.0,1.0,0.0
2262,29700,0.8288154602050781,0.0,0.0,1.0,0.0
2263,29708,0.8224334716796875,0.0,0.0,1.0,0.0
2264,29709,0.8154373168945312,0.0,0.0,1.0,0.0
